district_name,submission_date,grievance_text,submitted_by,year,resolved,did,cat_grievance_text
Sambalpur,2020-09-06,Electricity is not available during class hours.,Lipika Das,2020,0.0,0012,Lack of electricity
Sambalpur,2020-09-07,Students are asked to arrange their own materials for practice.,Satyajit Jena,2020,0.0,0012,Students arrange own materials
Sambalpur,2020-09-10,Electricity is not available during class hours.,Bikash Mohanty,2020,1.0,0012,Lack of electricity
Sambalpur,2020-09-10,Students are asked to arrange their own materials for practice.,Sangram Behera,2020,0.0,0012,Students arrange own materials
Sambalpur,2020-09-11,"Grievance was registered last month, no action yet.",Rashmi Rekha,2020,0.0,0012,"No action, past month"
Sambalpur,2020-09-14,Lab equipment is broken and no replacement has been provided.,Sangram Behera,2020,0.0,0012,Broken lab equipment
Sambalpur,2020-09-16,Trainer has not come to the institute for the past two weeks.,Bikash Mohanty,2020,0.0,0012,Trainer absence
Sambalpur,2020-09-19,Lab equipment is broken and no replacement has been provided.,Sasmita Rout,2020,0.0,0012,Broken lab equipment
Sambalpur,2020-09-20,Only one instructor for three different trades.,Satyajit Jena,2020,0.0,0012,Unique instructor
Sambalpur,2020-09-20,Only one instructor for three different trades.,Subhashree Sahoo,2020,0.0,0012,Unique instructor
Sambalpur,2020-09-21,Only one instructor for three different trades.,Manas Ranjan,2020,0.0,0012,Unique instructor
Sambalpur,2020-09-23,Electricity is not available during class hours.,Subhashree Sahoo,2020,0.0,0012,Lack of electricity
Sambalpur,2020-09-23,Stipend not credited for the last three months.,Lipika Das,2020,0.0,0012,Stipend not credited
Sambalpur,2020-09-23,Students are asked to arrange their own materials for practice.,Mamata Barik,2020,1.0,0012,Students arrange own materials
Sambalpur,2020-09-25,Internet not working in the computer lab for over a month.,Subhashree Sahoo,2020,1.0,0012,Internet not working
Sambalpur,2020-09-27,"Hostel conditions are very poor, water supply is irregular.",Satyajit Jena,2020,0.0,0012,Poor water supply
Sambalpur,2020-09-29,Trainer has not come to the institute for the past two weeks.,Sangram Behera,2020,1.0,0012,Trainer absence
Sambalpur,2020-09-30,"Hostel conditions are very poor, water supply is irregular.",Lalitendu Panda,2020,0.0,0012,Poor water supply
Sambalpur,2020-09-30,Internet not working in the computer lab for over a month.,Satyajit Jena,2020,0.0,0012,Internet not working
Sambalpur,2020-09-30,No practical classes being conducted for welding program.,Chinmayee Nayak,2020,0.0,0012,No practical classes
Sambalpur,2020-09-30,No practical classes being conducted for welding program.,Mamata Barik,2020,0.0,0012,No practical classes
Sambalpur,2020-09-30,Only one instructor for three different trades.,Rashmi Rekha,2020,0.0,0012,Unique instructor
Sambalpur,2020-10-02,Students are asked to arrange their own materials for practice.,Lalitendu Panda,2020,0.0,0012,Students arrange own materials
Sambalpur,2020-10-03,Internet not working in the computer lab for over a month.,Sangram Behera,2020,0.0,0012,Internet not working
Sambalpur,2020-10-03,Only one instructor for three different trades.,Pratyush Swain,2020,0.0,0012,Unique instructor
Sambalpur,2020-10-05,"Hostel conditions are very poor, water supply is irregular.",Sasmita Rout,2020,1.0,0012,Poor water supply
Sambalpur,2020-10-05,No practical classes being conducted for welding program.,Satyajit Jena,2020,1.0,0012,No practical classes
Sambalpur,2020-10-05,Only one instructor for three different trades.,Bikash Mohanty,2020,0.0,0012,Unique instructor
Sambalpur,2020-10-07,Internet not working in the computer lab for over a month.,Manas Ranjan,2020,1.0,0012,Internet not working
Sambalpur,2020-10-08,Electricity is not available during class hours.,Chinmayee Nayak,2020,1.0,0012,Lack of electricity
Sambalpur,2020-10-13,Students are asked to arrange their own materials for practice.,Sangram Behera,2020,0.0,0012,Students arrange own materials
Sambalpur,2020-10-14,Electricity is not available during class hours.,Satyajit Jena,2020,0.0,0012,Lack of electricity
Sambalpur,2020-10-14,No practical classes being conducted for welding program.,Lalitendu Panda,2020,0.0,0012,No practical classes
Sambalpur,2020-10-15,"Hostel conditions are very poor, water supply is irregular.",Satyajit Jena,2020,1.0,0012,Poor water supply
Sambalpur,2020-10-15,No practical classes being conducted for welding program.,Satyajit Jena,2020,0.0,0012,No practical classes
Sambalpur,2020-10-16,Students are asked to arrange their own materials for practice.,Chinmayee Nayak,2020,0.0,0012,Students arrange own materials
Sambalpur,2020-10-17,"Grievance was registered last month, no action yet.",Lipika Das,2020,0.0,0012,"No action, past month"
Sambalpur,2020-10-18,No practical classes being conducted for welding program.,Manas Ranjan,2020,1.0,0012,No practical classes
Sambalpur,2020-10-23,Only one instructor for three different trades.,Lipika Das,2020,1.0,0012,Unique instructor
Sambalpur,2020-10-24,"Grievance was registered last month, no action yet.",Satyajit Jena,2020,1.0,0012,"No action, past month"
Sambalpur,2020-10-24,No practical classes being conducted for welding program.,Manas Ranjan,2020,0.0,0012,No practical classes
Sambalpur,2020-10-24,No practical classes being conducted for welding program.,Pratyush Swain,2020,0.0,0012,No practical classes
Sambalpur,2020-10-27,Electricity is not available during class hours.,Chinmayee Nayak,2020,0.0,0012,Lack of electricity
Sambalpur,2020-10-28,Only one instructor for three different trades.,Chinmayee Nayak,2020,1.0,0012,Unique instructor
Sambalpur,2020-10-30,"Hostel conditions are very poor, water supply is irregular.",Chinmayee Nayak,2020,0.0,0012,Poor water supply
Sambalpur,2020-10-31,Lab equipment is broken and no replacement has been provided.,Satyajit Jena,2020,0.0,0012,Broken lab equipment
Sambalpur,2020-10-31,Only one instructor for three different trades.,Satyajit Jena,2020,0.0,0012,Unique instructor
Sambalpur,2020-11-04,Only one instructor for three different trades.,Satyajit Jena,2020,1.0,0012,Unique instructor
Sambalpur,2020-11-05,Students are asked to arrange their own materials for practice.,Sasmita Rout,2020,0.0,0012,Students arrange own materials
Sambalpur,2020-11-06,Stipend not credited for the last three months.,Satyajit Jena,2020,1.0,0012,Stipend not credited
Sambalpur,2020-11-09,Trainer has not come to the institute for the past two weeks.,Lalitendu Panda,2020,0.0,0012,Trainer absence
Sambalpur,2020-11-09,Trainer has not come to the institute for the past two weeks.,Sangram Behera,2020,0.0,0012,Trainer absence
Sambalpur,2020-11-09,Trainer has not come to the institute for the past two weeks.,Sasmita Rout,2020,0.0,0012,Trainer absence
Sambalpur,2020-11-10,"Grievance was registered last month, no action yet.",Pratyush Swain,2020,1.0,0012,"No action, past month"
Sambalpur,2020-11-11,Only one instructor for three different trades.,Chinmayee Nayak,2020,0.0,0012,Unique instructor
Sambalpur,2020-11-13,Internet not working in the computer lab for over a month.,Mamata Barik,2020,0.0,0012,Internet not working
Sambalpur,2020-11-14,Trainer has not come to the institute for the past two weeks.,Rashmi Rekha,2020,0.0,0012,Trainer absence
Sambalpur,2020-11-15,Students are asked to arrange their own materials for practice.,Satyajit Jena,2020,1.0,0012,Students arrange own materials
Sambalpur,2020-11-17,"Grievance was registered last month, no action yet.",Sangram Behera,2020,0.0,0012,"No action, past month"
Sambalpur,2020-11-19,"Grievance was registered last month, no action yet.",Bikash Mohanty,2020,0.0,0012,"No action, past month"
Sambalpur,2020-11-22,Stipend not credited for the last three months.,Satyajit Jena,2020,0.0,0012,Stipend not credited
Sambalpur,2020-11-25,Students are asked to arrange their own materials for practice.,Lalitendu Panda,2020,0.0,0012,Students arrange own materials
Sambalpur,2020-11-27,Electricity is not available during class hours.,Rashmi Rekha,2020,0.0,0012,Lack of electricity
Sambalpur,2020-11-27,Only one instructor for three different trades.,Mamata Barik,2020,0.0,0012,Unique instructor
Sambalpur,2020-11-27,Trainer has not come to the institute for the past two weeks.,Rashmi Rekha,2020,0.0,0012,Trainer absence
Sambalpur,2020-11-28,Internet not working in the computer lab for over a month.,Sasmita Rout,2020,1.0,0012,Internet not working
Sambalpur,2020-11-29,Electricity is not available during class hours.,Lalitendu Panda,2020,0.0,0012,Lack of electricity
Sambalpur,2020-11-29,"Grievance was registered last month, no action yet.",Pratyush Swain,2020,0.0,0012,"No action, past month"
Sambalpur,2020-12-04,Electricity is not available during class hours.,Mamata Barik,2020,0.0,0012,Lack of electricity
Sambalpur,2020-12-04,"Hostel conditions are very poor, water supply is irregular.",Rashmi Rekha,2020,0.0,0012,Poor water supply
Sambalpur,2020-12-08,"Hostel conditions are very poor, water supply is irregular.",Sangram Behera,2020,0.0,0012,Poor water supply
Sambalpur,2020-12-09,Internet not working in the computer lab for over a month.,Sangram Behera,2020,1.0,0012,Internet not working
Sambalpur,2020-12-10,"Grievance was registered last month, no action yet.",Sasmita Rout,2020,1.0,0012,"No action, past month"
Sambalpur,2020-12-12,"Hostel conditions are very poor, water supply is irregular.",Subhashree Sahoo,2020,0.0,0012,Poor water supply
Sambalpur,2020-12-14,Electricity is not available during class hours.,Chinmayee Nayak,2020,0.0,0012,Lack of electricity
Sambalpur,2020-12-15,Internet not working in the computer lab for over a month.,Lipika Das,2020,1.0,0012,Internet not working
Sambalpur,2020-12-16,Lab equipment is broken and no replacement has been provided.,Subhashree Sahoo,2020,0.0,0012,Broken lab equipment
Sambalpur,2020-12-19,"Hostel conditions are very poor, water supply is irregular.",Rashmi Rekha,2020,1.0,0012,Poor water supply
Sambalpur,2020-12-22,"Hostel conditions are very poor, water supply is irregular.",Chinmayee Nayak,2020,0.0,0012,Poor water supply
Sambalpur,2020-12-26,No practical classes being conducted for welding program.,Bikash Mohanty,2020,1.0,0012,No practical classes
Sambalpur,2020-12-28,"Hostel conditions are very poor, water supply is irregular.",Bikash Mohanty,2020,0.0,0012,Poor water supply
Sambalpur,2020-12-28,Internet not working in the computer lab for over a month.,Lalitendu Panda,2020,0.0,0012,Internet not working
Sambalpur,2020-12-28,Students are asked to arrange their own materials for practice.,Pratyush Swain,2020,0.0,0012,Students arrange own materials
Sambalpur,2020-12-30,"Grievance was registered last month, no action yet.",Sangram Behera,2020,0.0,0012,"No action, past month"
Sambalpur,2020-12-30,Internet not working in the computer lab for over a month.,Lipika Das,2020,1.0,0012,Internet not working
Sambalpur,2021-01-01,Only one instructor for three different trades.,Lipika Das,2021,0.0,0012,Unique instructor
Sambalpur,2021-01-03,Lab equipment is broken and no replacement has been provided.,Mamata Barik,2021,1.0,0012,Broken lab equipment
Sambalpur,2021-01-04,Stipend not credited for the last three months.,Lipika Das,2021,0.0,0012,Stipend not credited
Sambalpur,2021-01-05,Stipend not credited for the last three months.,Subhashree Sahoo,2021,1.0,0012,Stipend not credited
Sambalpur,2021-01-09,Only one instructor for three different trades.,Mamata Barik,2021,0.0,0012,Unique instructor
Sambalpur,2021-01-10,Trainer has not come to the institute for the past two weeks.,Rashmi Rekha,2021,1.0,0012,Trainer absence
Sambalpur,2021-01-11,Lab equipment is broken and no replacement has been provided.,Rashmi Rekha,2021,0.0,0012,Broken lab equipment
Sambalpur,2021-01-12,No practical classes being conducted for welding program.,Lipika Das,2021,0.0,0012,No practical classes
Sambalpur,2021-01-17,Internet not working in the computer lab for over a month.,Bikash Mohanty,2021,1.0,0012,Internet not working
Sambalpur,2021-01-17,Stipend not credited for the last three months.,Mamata Barik,2021,1.0,0012,Stipend not credited
Sambalpur,2021-01-18,Only one instructor for three different trades.,Lipika Das,2021,0.0,0012,Unique instructor
Sambalpur,2021-01-18,Stipend not credited for the last three months.,Mamata Barik,2021,0.0,0012,Stipend not credited
Sambalpur,2021-01-20,Lab equipment is broken and no replacement has been provided.,Lipika Das,2021,0.0,0012,Broken lab equipment
Sambalpur,2021-01-20,Stipend not credited for the last three months.,Pratyush Swain,2021,0.0,0012,Stipend not credited
Sambalpur,2021-01-21,"Hostel conditions are very poor, water supply is irregular.",Pratyush Swain,2021,0.0,0012,Poor water supply
Sambalpur,2021-01-21,Stipend not credited for the last three months.,Bikash Mohanty,2021,0.0,0012,Stipend not credited
Sambalpur,2021-01-21,Trainer has not come to the institute for the past two weeks.,Mamata Barik,2021,0.0,0012,Trainer absence
Sambalpur,2021-01-23,Internet not working in the computer lab for over a month.,Sasmita Rout,2021,1.0,0012,Internet not working
Sambalpur,2021-01-25,Electricity is not available during class hours.,Lalitendu Panda,2021,0.0,0012,Lack of electricity
Sambalpur,2021-01-27,"Grievance was registered last month, no action yet.",Sangram Behera,2021,1.0,0012,"No action, past month"
Sambalpur,2021-01-29,Students are asked to arrange their own materials for practice.,Sangram Behera,2021,0.0,0012,Students arrange own materials
Sambalpur,2021-01-30,Trainer has not come to the institute for the past two weeks.,Lipika Das,2021,0.0,0012,Trainer absence
Sambalpur,2021-01-31,No practical classes being conducted for welding program.,Manas Ranjan,2021,0.0,0012,No practical classes
Sambalpur,2021-02-01,Trainer has not come to the institute for the past two weeks.,Bikash Mohanty,2021,1.0,0012,Trainer absence
Sambalpur,2021-02-02,"Grievance was registered last month, no action yet.",Lipika Das,2021,1.0,0012,"No action, past month"
Sambalpur,2021-02-02,Only one instructor for three different trades.,Manas Ranjan,2021,0.0,0012,Unique instructor
Sambalpur,2021-02-02,Trainer has not come to the institute for the past two weeks.,Chinmayee Nayak,2021,0.0,0012,Trainer absence
Sambalpur,2021-02-03,Electricity is not available during class hours.,Pratyush Swain,2021,0.0,0012,Lack of electricity
Sambalpur,2021-02-06,Only one instructor for three different trades.,Lipika Das,2021,0.0,0012,Unique instructor
Sambalpur,2021-02-09,Electricity is not available during class hours.,Rashmi Rekha,2021,1.0,0012,Lack of electricity
Sambalpur,2021-02-10,Only one instructor for three different trades.,Manas Ranjan,2021,0.0,0012,Unique instructor
Sambalpur,2021-02-13,Stipend not credited for the last three months.,Lipika Das,2021,0.0,0012,Stipend not credited
Sambalpur,2021-02-14,"Hostel conditions are very poor, water supply is irregular.",Lalitendu Panda,2021,1.0,0012,Poor water supply
Sambalpur,2021-02-14,Lab equipment is broken and no replacement has been provided.,Pratyush Swain,2021,1.0,0012,Broken lab equipment
Sambalpur,2021-02-15,Only one instructor for three different trades.,Lalitendu Panda,2021,0.0,0012,Unique instructor
Sambalpur,2021-02-16,"Hostel conditions are very poor, water supply is irregular.",Sasmita Rout,2021,1.0,0012,Poor water supply
Sambalpur,2021-02-18,"Grievance was registered last month, no action yet.",Satyajit Jena,2021,1.0,0012,"No action, past month"
Sambalpur,2021-02-18,Internet not working in the computer lab for over a month.,Sangram Behera,2021,1.0,0012,Internet not working
Sambalpur,2021-02-18,Only one instructor for three different trades.,Subhashree Sahoo,2021,1.0,0012,Unique instructor
Sambalpur,2021-02-25,Students are asked to arrange their own materials for practice.,Satyajit Jena,2021,0.0,0012,Students arrange own materials
Sambalpur,2021-02-25,Trainer has not come to the institute for the past two weeks.,Lipika Das,2021,1.0,0012,Trainer absence
Sambalpur,2021-02-25,Trainer has not come to the institute for the past two weeks.,Rashmi Rekha,2021,0.0,0012,Trainer absence
Sambalpur,2021-02-26,"Hostel conditions are very poor, water supply is irregular.",Manas Ranjan,2021,1.0,0012,Poor water supply
Sambalpur,2021-02-26,No practical classes being conducted for welding program.,Satyajit Jena,2021,0.0,0012,No practical classes
Sambalpur,2021-02-26,Stipend not credited for the last three months.,Chinmayee Nayak,2021,1.0,0012,Stipend not credited
Sambalpur,2021-03-01,"Hostel conditions are very poor, water supply is irregular.",Satyajit Jena,2021,1.0,0012,Poor water supply
Sambalpur,2021-03-01,Internet not working in the computer lab for over a month.,Pratyush Swain,2021,1.0,0012,Internet not working
Sambalpur,2021-03-01,Lab equipment is broken and no replacement has been provided.,Mamata Barik,2021,0.0,0012,Broken lab equipment
Sambalpur,2021-03-02,Internet not working in the computer lab for over a month.,Lalitendu Panda,2021,1.0,0012,Internet not working
Sambalpur,2021-03-02,No practical classes being conducted for welding program.,Mamata Barik,2021,1.0,0012,No practical classes
Sambalpur,2021-03-02,Students are asked to arrange their own materials for practice.,Manas Ranjan,2021,0.0,0012,Students arrange own materials
Sambalpur,2021-03-04,Electricity is not available during class hours.,Chinmayee Nayak,2021,0.0,0012,Lack of electricity
Sambalpur,2021-03-04,Students are asked to arrange their own materials for practice.,Chinmayee Nayak,2021,1.0,0012,Students arrange own materials
Sambalpur,2021-03-06,Electricity is not available during class hours.,Satyajit Jena,2021,0.0,0012,Lack of electricity
Sambalpur,2021-03-07,Trainer has not come to the institute for the past two weeks.,Manas Ranjan,2021,0.0,0012,Trainer absence
Sambalpur,2021-03-07,Trainer has not come to the institute for the past two weeks.,Satyajit Jena,2021,0.0,0012,Trainer absence
Sambalpur,2021-03-09,Internet not working in the computer lab for over a month.,Subhashree Sahoo,2021,0.0,0012,Internet not working
Sambalpur,2021-03-09,Only one instructor for three different trades.,Rashmi Rekha,2021,1.0,0012,Unique instructor
Sambalpur,2021-03-14,Lab equipment is broken and no replacement has been provided.,Pratyush Swain,2021,1.0,0012,Broken lab equipment
Sambalpur,2021-03-15,Trainer has not come to the institute for the past two weeks.,Subhashree Sahoo,2021,0.0,0012,Trainer absence
Sambalpur,2021-03-19,Electricity is not available during class hours.,Lalitendu Panda,2021,0.0,0012,Lack of electricity
Sambalpur,2021-03-19,No practical classes being conducted for welding program.,Pratyush Swain,2021,0.0,0012,No practical classes
Sambalpur,2021-03-22,Students are asked to arrange their own materials for practice.,Chinmayee Nayak,2021,1.0,0012,Students arrange own materials
Sambalpur,2021-03-23,"Grievance was registered last month, no action yet.",Chinmayee Nayak,2021,1.0,0012,"No action, past month"
Sambalpur,2021-03-24,Internet not working in the computer lab for over a month.,Sasmita Rout,2021,1.0,0012,Internet not working
Sambalpur,2021-03-24,Students are asked to arrange their own materials for practice.,Sangram Behera,2021,1.0,0012,Students arrange own materials
Sambalpur,2021-03-26,Trainer has not come to the institute for the past two weeks.,Bikash Mohanty,2021,0.0,0012,Trainer absence
Sambalpur,2021-03-31,Internet not working in the computer lab for over a month.,Manas Ranjan,2021,0.0,0012,Internet not working
Sambalpur,2021-03-31,Lab equipment is broken and no replacement has been provided.,Satyajit Jena,2021,0.0,0012,Broken lab equipment
Sambalpur,2021-03-31,No practical classes being conducted for welding program.,Rashmi Rekha,2021,0.0,0012,No practical classes
Sambalpur,2021-04-01,"Grievance was registered last month, no action yet.",Subhashree Sahoo,2021,0.0,0012,"No action, past month"
Sambalpur,2021-04-04,No practical classes being conducted for welding program.,Sangram Behera,2021,0.0,0012,No practical classes
Sambalpur,2021-04-06,Lab equipment is broken and no replacement has been provided.,Sasmita Rout,2021,0.0,0012,Broken lab equipment
Sambalpur,2021-04-08,Internet not working in the computer lab for over a month.,Rashmi Rekha,2021,0.0,0012,Internet not working
Sambalpur,2021-04-11,Stipend not credited for the last three months.,Pratyush Swain,2021,1.0,0012,Stipend not credited
Sambalpur,2021-04-12,"Grievance was registered last month, no action yet.",Lalitendu Panda,2021,0.0,0012,"No action, past month"
Sambalpur,2021-04-13,Trainer has not come to the institute for the past two weeks.,Rashmi Rekha,2021,0.0,0012,Trainer absence
Sambalpur,2021-04-16,Only one instructor for three different trades.,Chinmayee Nayak,2021,1.0,0012,Unique instructor
Sambalpur,2021-04-17,Internet not working in the computer lab for over a month.,Manas Ranjan,2021,0.0,0012,Internet not working
Sambalpur,2021-04-18,"Hostel conditions are very poor, water supply is irregular.",Lipika Das,2021,0.0,0012,Poor water supply
Sambalpur,2021-04-19,Internet not working in the computer lab for over a month.,Pratyush Swain,2021,0.0,0012,Internet not working
Sambalpur,2021-04-21,No practical classes being conducted for welding program.,Manas Ranjan,2021,0.0,0012,No practical classes
Sambalpur,2021-04-22,Only one instructor for three different trades.,Lipika Das,2021,0.0,0012,Unique instructor
Sambalpur,2021-04-23,No practical classes being conducted for welding program.,Pratyush Swain,2021,0.0,0012,No practical classes
Sambalpur,2021-04-24,"Grievance was registered last month, no action yet.",Chinmayee Nayak,2021,0.0,0012,"No action, past month"
Sambalpur,2021-04-24,Stipend not credited for the last three months.,Sangram Behera,2021,0.0,0012,Stipend not credited
Sambalpur,2021-04-24,Stipend not credited for the last three months.,Satyajit Jena,2021,1.0,0012,Stipend not credited
Sambalpur,2021-04-28,Trainer has not come to the institute for the past two weeks.,Chinmayee Nayak,2021,1.0,0012,Trainer absence
Sambalpur,2021-05-06,Lab equipment is broken and no replacement has been provided.,Bikash Mohanty,2021,1.0,0012,Broken lab equipment
Sambalpur,2021-05-06,Students are asked to arrange their own materials for practice.,Lipika Das,2021,1.0,0012,Students arrange own materials
Sambalpur,2021-05-08,Internet not working in the computer lab for over a month.,Chinmayee Nayak,2021,1.0,0012,Internet not working
Sambalpur,2021-05-08,Stipend not credited for the last three months.,Chinmayee Nayak,2021,0.0,0012,Stipend not credited
Sambalpur,2021-05-13,"Grievance was registered last month, no action yet.",Rashmi Rekha,2021,0.0,0012,"No action, past month"
Sambalpur,2021-05-14,Internet not working in the computer lab for over a month.,Chinmayee Nayak,2021,0.0,0012,Internet not working
Sambalpur,2021-05-15,"Grievance was registered last month, no action yet.",Pratyush Swain,2021,0.0,0012,"No action, past month"
Sambalpur,2021-05-17,Students are asked to arrange their own materials for practice.,Chinmayee Nayak,2021,0.0,0012,Students arrange own materials
Sambalpur,2021-05-18,Students are asked to arrange their own materials for practice.,Lalitendu Panda,2021,0.0,0012,Students arrange own materials
Sambalpur,2021-05-21,No practical classes being conducted for welding program.,Manas Ranjan,2021,1.0,0012,No practical classes
Sambalpur,2021-05-22,Only one instructor for three different trades.,Lalitendu Panda,2021,0.0,0012,Unique instructor
Sambalpur,2021-05-25,"Hostel conditions are very poor, water supply is irregular.",Satyajit Jena,2021,1.0,0012,Poor water supply
Sambalpur,2021-05-27,"Hostel conditions are very poor, water supply is irregular.",Sangram Behera,2021,0.0,0012,Poor water supply
Sambalpur,2021-05-28,Students are asked to arrange their own materials for practice.,Manas Ranjan,2021,1.0,0012,Students arrange own materials
Sambalpur,2021-05-30,Internet not working in the computer lab for over a month.,Lipika Das,2021,0.0,0012,Internet not working
Sambalpur,2021-05-31,Lab equipment is broken and no replacement has been provided.,Rashmi Rekha,2021,0.0,0012,Broken lab equipment
Sambalpur,2021-06-01,Electricity is not available during class hours.,Sasmita Rout,2021,1.0,0012,Lack of electricity
Sambalpur,2021-06-02,Students are asked to arrange their own materials for practice.,Lalitendu Panda,2021,1.0,0012,Students arrange own materials
Sambalpur,2021-06-04,Internet not working in the computer lab for over a month.,Manas Ranjan,2021,1.0,0012,Internet not working
Sambalpur,2021-06-08,Electricity is not available during class hours.,Manas Ranjan,2021,0.0,0012,Lack of electricity
Sambalpur,2021-06-10,"Grievance was registered last month, no action yet.",Sangram Behera,2021,0.0,0012,"No action, past month"
Sambalpur,2021-06-10,No practical classes being conducted for welding program.,Rashmi Rekha,2021,1.0,0012,No practical classes
Sambalpur,2021-06-10,Stipend not credited for the last three months.,Bikash Mohanty,2021,1.0,0012,Stipend not credited
Sambalpur,2021-06-11,Trainer has not come to the institute for the past two weeks.,Rashmi Rekha,2021,0.0,0012,Trainer absence
Sambalpur,2021-06-12,"Grievance was registered last month, no action yet.",Lalitendu Panda,2021,0.0,0012,"No action, past month"
Sambalpur,2021-06-12,"Grievance was registered last month, no action yet.",Pratyush Swain,2021,0.0,0012,"No action, past month"
Sambalpur,2021-06-13,Students are asked to arrange their own materials for practice.,Lalitendu Panda,2021,0.0,0012,Students arrange own materials
Sambalpur,2021-06-14,"Hostel conditions are very poor, water supply is irregular.",Lalitendu Panda,2021,0.0,0012,Poor water supply
Sambalpur,2021-06-14,Only one instructor for three different trades.,Subhashree Sahoo,2021,0.0,0012,Unique instructor
Sambalpur,2021-06-15,Stipend not credited for the last three months.,Pratyush Swain,2021,1.0,0012,Stipend not credited
Sambalpur,2021-06-16,"Grievance was registered last month, no action yet.",Sasmita Rout,2021,0.0,0012,"No action, past month"
Sambalpur,2021-06-19,"Grievance was registered last month, no action yet.",Lalitendu Panda,2021,1.0,0012,"No action, past month"
Sambalpur,2021-06-19,"Hostel conditions are very poor, water supply is irregular.",Bikash Mohanty,2021,0.0,0012,Poor water supply
Sambalpur,2021-06-20,Lab equipment is broken and no replacement has been provided.,Manas Ranjan,2021,0.0,0012,Broken lab equipment
Sambalpur,2021-06-21,Lab equipment is broken and no replacement has been provided.,Sasmita Rout,2021,0.0,0012,Broken lab equipment
Sambalpur,2021-06-21,Stipend not credited for the last three months.,Rashmi Rekha,2021,0.0,0012,Stipend not credited
Sambalpur,2021-06-22,No practical classes being conducted for welding program.,Sasmita Rout,2021,0.0,0012,No practical classes
Sambalpur,2021-06-27,Electricity is not available during class hours.,Manas Ranjan,2021,0.0,0012,Lack of electricity
Sambalpur,2021-06-27,Internet not working in the computer lab for over a month.,Pratyush Swain,2021,0.0,0012,Internet not working
Sambalpur,2021-06-27,No practical classes being conducted for welding program.,Sasmita Rout,2021,1.0,0012,No practical classes
Sambalpur,2021-06-29,"Hostel conditions are very poor, water supply is irregular.",Manas Ranjan,2021,0.0,0012,Poor water supply
Sambalpur,2021-07-02,Students are asked to arrange their own materials for practice.,Lipika Das,2021,1.0,0012,Students arrange own materials
Sambalpur,2021-07-02,Trainer has not come to the institute for the past two weeks.,Lalitendu Panda,2021,0.0,0012,Trainer absence
Sambalpur,2021-07-04,Lab equipment is broken and no replacement has been provided.,Satyajit Jena,2021,0.0,0012,Broken lab equipment
Sambalpur,2021-07-06,Electricity is not available during class hours.,Subhashree Sahoo,2021,0.0,0012,Lack of electricity
Sambalpur,2021-07-07,No practical classes being conducted for welding program.,Sangram Behera,2021,0.0,0012,No practical classes
Sambalpur,2021-07-09,Only one instructor for three different trades.,Lipika Das,2021,0.0,0012,Unique instructor
Sambalpur,2021-07-11,No practical classes being conducted for welding program.,Rashmi Rekha,2021,0.0,0012,No practical classes
Sambalpur,2021-07-12,Electricity is not available during class hours.,Chinmayee Nayak,2021,0.0,0012,Lack of electricity
Sambalpur,2021-07-14,"Hostel conditions are very poor, water supply is irregular.",Mamata Barik,2021,1.0,0012,Poor water supply
Sambalpur,2021-07-14,Stipend not credited for the last three months.,Lalitendu Panda,2021,0.0,0012,Stipend not credited
Sambalpur,2021-07-15,Students are asked to arrange their own materials for practice.,Subhashree Sahoo,2021,0.0,0012,Students arrange own materials
Sambalpur,2021-07-21,"Hostel conditions are very poor, water supply is irregular.",Sangram Behera,2021,1.0,0012,Poor water supply
Sambalpur,2021-07-22,Trainer has not come to the institute for the past two weeks.,Bikash Mohanty,2021,0.0,0012,Trainer absence
Sambalpur,2021-07-25,Students are asked to arrange their own materials for practice.,Rashmi Rekha,2021,1.0,0012,Students arrange own materials
Sambalpur,2021-07-30,Only one instructor for three different trades.,Lipika Das,2021,1.0,0012,Unique instructor
Sambalpur,2021-08-03,Internet not working in the computer lab for over a month.,Lalitendu Panda,2021,0.0,0012,Internet not working
Sambalpur,2021-08-03,No practical classes being conducted for welding program.,Sangram Behera,2021,0.0,0012,No practical classes
Sambalpur,2021-08-05,"Grievance was registered last month, no action yet.",Manas Ranjan,2021,0.0,0012,"No action, past month"
Sambalpur,2021-08-07,Electricity is not available during class hours.,Rashmi Rekha,2021,0.0,0012,Lack of electricity
Sambalpur,2021-08-07,No practical classes being conducted for welding program.,Bikash Mohanty,2021,1.0,0012,No practical classes
Sambalpur,2021-08-09,Students are asked to arrange their own materials for practice.,Mamata Barik,2021,1.0,0012,Students arrange own materials
Sambalpur,2021-08-13,"Grievance was registered last month, no action yet.",Sangram Behera,2021,0.0,0012,"No action, past month"
Sambalpur,2021-08-13,Internet not working in the computer lab for over a month.,Bikash Mohanty,2021,0.0,0012,Internet not working
Sambalpur,2021-08-15,Electricity is not available during class hours.,Lalitendu Panda,2021,0.0,0012,Lack of electricity
Sambalpur,2021-08-16,Only one instructor for three different trades.,Mamata Barik,2021,1.0,0012,Unique instructor
Sambalpur,2021-08-17,Students are asked to arrange their own materials for practice.,Pratyush Swain,2021,0.0,0012,Students arrange own materials
Sambalpur,2021-08-18,Trainer has not come to the institute for the past two weeks.,Lipika Das,2021,0.0,0012,Trainer absence
Sambalpur,2021-08-20,Electricity is not available during class hours.,Bikash Mohanty,2021,1.0,0012,Lack of electricity
Sambalpur,2021-08-21,No practical classes being conducted for welding program.,Sangram Behera,2021,0.0,0012,No practical classes
